path,label
Garbage classification resized/metal/metal366.jpg,metal
Garbage classification resized/glass/glass277.jpg,glass
Garbage classification resized/glass/glass65.jpg,glass
Garbage classification resized/cardboard/cardboard_563.jpg,cardboard
Garbage classification resized/glass/glass70.jpg,glass
Garbage classification resized/paper/paper284.jpg,paper
Garbage classification resized/glass/glass238.jpg,glass
Garbage classification resized/metal/metal179.jpg,metal
Garbage classification resized/paper/paper531.jpg,paper
Garbage classification resized/metal/metal_461.jpg,metal
Garbage classification resized/trash/trash_225.jpg,trash
Garbage classification resized/plastic/plastic265.jpg,plastic
Garbage classification resized/plastic/plastic_492.jpg,plastic
Garbage classification resized/metal/metal_563.jpg,metal
Garbage classification resized/paper/paper268.jpg,paper
Garbage classification resized/plastic/plastic194.jpg,plastic
Garbage classification resized/trash/trash_479.jpg,trash
Garbage classification resized/metal/metal254.jpg,metal
Garbage classification resized/cardboard/cardboard33.jpg,cardboard
Garbage classification resized/cardboard/cardboard225.jpg,cardboard
Garbage classification resized/glass/glass438.jpg,glass
Garbage classification resized/paper/paper371.jpg,paper
Garbage classification resized/trash/trash_216.jpg,trash
Garbage classification resized/cardboard/cardboard_582.jpg,cardboard
Garbage classification resized/glass/glass1.jpg,glass
Garbage classification resized/plastic/plastic234.jpg,plastic
Garbage classification resized/glass/glass465.jpg,glass
Garbage classification resized/trash/trash_324.jpg,trash
Garbage classification resized/plastic/plastic_489.jpg,plastic
Garbage classification resized/plastic/plastic362.jpg,plastic
Garbage classification resized/glass/glass472.jpg,glass
Garbage classification resized/glass/glass217.jpg,glass
Garbage classification resized/trash/trash_245.jpg,trash
Garbage classification resized/glass/glass_584.jpg,glass
Garbage classification resized/trash/trash_144.jpg,trash
Garbage classification resized/glass/glass43.jpg,glass
Garbage classification resized/plastic/plastic79.jpg,plastic
Garbage classification resized/trash/trash_423.jpg,trash
Garbage classification resized/paper/paper407.jpg,paper
Garbage classification resized/plastic/plastic185.jpg,plastic
Garbage classification resized/trash/trash_140.jpg,trash
Garbage classification resized/cardboard/cardboard289.jpg,cardboard
Garbage classification resized/cardboard/cardboard310.jpg,cardboard
Garbage classification resized/trash/trash_495.jpg,trash
Garbage classification resized/trash/trash_178.jpg,trash
Garbage classification resized/metal/metal_452.jpg,metal
Garbage classification resized/plastic/plastic257.jpg,plastic
Garbage classification resized/glass/glass175.jpg,glass
Garbage classification resized/trash/trash_460.jpg,trash
Garbage classification resized/glass/glass196.jpg,glass
Garbage classification resized/metal/metal52.jpg,metal
Garbage classification resized/trash/trash_279.jpg,trash
Garbage classification resized/plastic/plastic_579.jpg,plastic
Garbage classification resized/plastic/plastic_526.jpg,plastic
Garbage classification resized/trash/trash_384.jpg,trash
Garbage classification resized/metal/metal_548.jpg,metal
Garbage classification resized/plastic/plastic_523.jpg,plastic
Garbage classification resized/trash/trash_583.jpg,trash
Garbage classification resized/plastic/plastic261.jpg,plastic
Garbage classification resized/cardboard/cardboard250.jpg,cardboard
Garbage classification resized/cardboard/cardboard97.jpg,cardboard
Garbage classification resized/trash/trash25.jpg,trash
Garbage classification resized/paper/paper260.jpg,paper
Garbage classification resized/glass/glass177.jpg,glass
Garbage classification resized/glass/glass212.jpg,glass
Garbage classification resized/plastic/plastic479.jpg,plastic
Garbage classification resized/trash/trash_142.jpg,trash
Garbage classification resized/paper/paper299.jpg,paper
Garbage classification resized/glass/glass_577.jpg,glass
Garbage classification resized/cardboard/cardboard390.jpg,cardboard
Garbage classification resized/cardboard/cardboard_407.jpg,cardboard
Garbage classification resized/metal/metal170.jpg,metal
Garbage classification resized/paper/paper461.jpg,paper
Garbage classification resized/cardboard/cardboard8.jpg,cardboard
Garbage classification resized/glass/glass222.jpg,glass
Garbage classification resized/metal/metal_590.jpg,metal
Garbage classification resized/paper/paper412.jpg,paper
Garbage classification resized/paper/paper313.jpg,paper
Garbage classification resized/paper/paper469.jpg,paper
Garbage classification resized/metal/metal_526.jpg,metal
Garbage classification resized/trash/trash_486.jpg,trash
Garbage classification resized/plastic/plastic438.jpg,plastic
Garbage classification resized/metal/metal382.jpg,metal
Garbage classification resized/metal/metal_439.jpg,metal
Garbage classification resized/trash/trash130.jpg,trash
Garbage classification resized/cardboard/cardboard229.jpg,cardboard
Garbage classification resized/trash/trash117.jpg,trash
Garbage classification resized/paper/paper573.jpg,paper
Garbage classification resized/plastic/plastic_582.jpg,plastic
Garbage classification resized/glass/glass260.jpg,glass
Garbage classification resized/cardboard/cardboard_460.jpg,cardboard
Garbage classification resized/glass/glass128.jpg,glass
Garbage classification resized/trash/trash_502.jpg,trash
Garbage classification resized/metal/metal_510.jpg,metal
Garbage classification resized/glass/glass197.jpg,glass
Garbage classification resized/metal/metal_523.jpg,metal
Garbage classification resized/paper/paper247.jpg,paper
Garbage classification resized/glass/glass442.jpg,glass
Garbage classification resized/glass/glass455.jpg,glass
Garbage classification resized/paper/paper262.jpg,paper
Garbage classification resized/metal/metal283.jpg,metal
Garbage classification resized/cardboard/cardboard374.jpg,cardboard
Garbage classification resized/trash/trash_247.jpg,trash
Garbage classification resized/cardboard/cardboard_513.jpg,cardboard
Garbage classification resized/metal/metal103.jpg,metal
Garbage classification resized/metal/metal_565.jpg,metal
Garbage classification resized/metal/metal77.jpg,metal
Garbage classification resized/cardboard/cardboard159.jpg,cardboard
Garbage classification resized/glass/glass213.jpg,glass
Garbage classification resized/cardboard/cardboard301.jpg,cardboard
Garbage classification resized/cardboard/cardboard_437.jpg,cardboard
Garbage classification resized/trash/trash_515.jpg,trash
Garbage classification resized/plastic/plastic405.jpg,plastic
Garbage classification resized/paper/paper49.jpg,paper
Garbage classification resized/metal/metal134.jpg,metal
Garbage classification resized/glass/glass151.jpg,glass
Garbage classification resized/plastic/plastic392.jpg,plastic
Garbage classification resized/plastic/plastic14.jpg,plastic
Garbage classification resized/trash/trash_187.jpg,trash
Garbage classification resized/trash/trash_156.jpg,trash
Garbage classification resized/metal/metal_453.jpg,metal
Garbage classification resized/metal/metal_493.jpg,metal
Garbage classification resized/trash/trash_338.jpg,trash
Garbage classification resized/trash/trash12.jpg,trash
Garbage classification resized/plastic/plastic30.jpg,plastic
Garbage classification resized/metal/metal321.jpg,metal
Garbage classification resized/metal/metal_503.jpg,metal
Garbage classification resized/cardboard/cardboard_527.jpg,cardboard
Garbage classification resized/paper/paper225.jpg,paper
Garbage classification resized/metal/metal155.jpg,metal
Garbage classification resized/glass/glass_574.jpg,glass
Garbage classification resized/trash/trash90.jpg,trash
Garbage classification resized/plastic/plastic280.jpg,plastic
Garbage classification resized/trash/trash69.jpg,trash
Garbage classification resized/glass/glass337.jpg,glass
Garbage classification resized/paper/paper153.jpg,paper
Garbage classification resized/plastic/plastic_534.jpg,plastic
Garbage classification resized/paper/paper399.jpg,paper
Garbage classification resized/glass/glass37.jpg,glass
Garbage classification resized/paper/paper563.jpg,paper
Garbage classification resized/trash/trash105.jpg,trash
Garbage classification resized/metal/metal120.jpg,metal
Garbage classification resized/paper/paper163.jpg,paper
Garbage classification resized/plastic/plastic334.jpg,plastic
Garbage classification resized/trash/trash10.jpg,trash
Garbage classification resized/paper/paper138.jpg,paper
Garbage classification resized/glass/glass_544.jpg,glass
Garbage classification resized/plastic/plastic242.jpg,plastic
Garbage classification resized/cardboard/cardboard306.jpg,cardboard
Garbage classification resized/metal/metal_485.jpg,metal
Garbage classification resized/cardboard/cardboard_567.jpg,cardboard
Garbage classification resized/paper/paper117.jpg,paper
Garbage classification resized/glass/glass35.jpg,glass
Garbage classification resized/glass/glass405.jpg,glass
Garbage classification resized/cardboard/cardboard179.jpg,cardboard
Garbage classification resized/glass/glass482.jpg,glass
Garbage classification resized/glass/glass_562.jpg,glass
Garbage classification resized/cardboard/cardboard272.jpg,cardboard
Garbage classification resized/metal/metal129.jpg,metal
Garbage classification resized/trash/trash22.jpg,trash
Garbage classification resized/trash/trash_148.jpg,trash
Garbage classification resized/plastic/plastic155.jpg,plastic
Garbage classification resized/metal/metal108.jpg,metal
Garbage classification resized/metal/metal344.jpg,metal
Garbage classification resized/plastic/plastic217.jpg,plastic
Garbage classification resized/paper/paper534.jpg,paper
Garbage classification resized/paper/paper471.jpg,paper
Garbage classification resized/cardboard/cardboard267.jpg,cardboard
Garbage classification resized/cardboard/cardboard_552.jpg,cardboard
Garbage classification resized/trash/trash_579.jpg,trash
Garbage classification resized/metal/metal_425.jpg,metal
Garbage classification resized/cardboard/cardboard369.jpg,cardboard
Garbage classification resized/metal/metal_580.jpg,metal
Garbage classification resized/trash/trash_584.jpg,trash
Garbage classification resized/paper/paper366.jpg,paper
Garbage classification resized/metal/metal113.jpg,metal
Garbage classification resized/plastic/plastic455.jpg,plastic
Garbage classification resized/metal/metal216.jpg,metal
Garbage classification resized/trash/trash_364.jpg,trash
Garbage classification resized/metal/metal187.jpg,metal
Garbage classification resized/paper/paper424.jpg,paper
Garbage classification resized/metal/metal195.jpg,metal
Garbage classification resized/metal/metal372.jpg,metal
Garbage classification resized/metal/metal_498.jpg,metal
Garbage classification resized/trash/trash_588.jpg,trash
Garbage classification resized/plastic/plastic_589.jpg,plastic
Garbage classification resized/plastic/plastic_491.jpg,plastic
Garbage classification resized/paper/paper432.jpg,paper
Garbage classification resized/metal/metal217.jpg,metal
Garbage classification resized/plastic/plastic475.jpg,plastic
Garbage classification resized/paper/paper230.jpg,paper
Garbage classification resized/paper/paper101.jpg,paper
Garbage classification resized/trash/trash_393.jpg,trash
Garbage classification resized/glass/glass_510.jpg,glass
Garbage classification resized/plastic/plastic338.jpg,plastic
Garbage classification resized/trash/trash_448.jpg,trash
Garbage classification resized/plastic/plastic317.jpg,plastic
Garbage classification resized/cardboard/cardboard_406.jpg,cardboard
Garbage classification resized/glass/glass_524.jpg,glass
Garbage classification resized/glass/glass53.jpg,glass
Garbage classification resized/trash/trash73.jpg,trash
Garbage classification resized/cardboard/cardboard_412.jpg,cardboard
Garbage classification resized/trash/trash70.jpg,trash
Garbage classification resized/trash/trash_390.jpg,trash
Garbage classification resized/plastic/plastic_564.jpg,plastic
Garbage classification resized/plastic/plastic237.jpg,plastic
Garbage classification resized/metal/metal27.jpg,metal
Garbage classification resized/plastic/plastic_555.jpg,plastic
Garbage classification resized/cardboard/cardboard169.jpg,cardboard
Garbage classification resized/plastic/plastic132.jpg,plastic
Garbage classification resized/plastic/plastic480.jpg,plastic
Garbage classification resized/metal/metal25.jpg,metal
Garbage classification resized/paper/paper256.jpg,paper
Garbage classification resized/metal/metal_529.jpg,metal
Garbage classification resized/paper/paper122.jpg,paper
Garbage classification resized/plastic/plastic151.jpg,plastic
Garbage classification resized/plastic/plastic352.jpg,plastic
Garbage classification resized/plastic/plastic402.jpg,plastic
Garbage classification resized/paper/paper381.jpg,paper
Garbage classification resized/paper/paper14.jpg,paper
Garbage classification resized/glass/glass214.jpg,glass
Garbage classification resized/trash/trash_158.jpg,trash
Garbage classification resized/metal/metal26.jpg,metal
Garbage classification resized/plastic/plastic439.jpg,plastic
Garbage classification resized/plastic/plastic371.jpg,plastic
Garbage classification resized/cardboard/cardboard371.jpg,cardboard
Garbage classification resized/paper/paper475.jpg,paper
Garbage classification resized/trash/trash20.jpg,trash
Garbage classification resized/paper/paper447.jpg,paper
Garbage classification resized/glass/glass108.jpg,glass
Garbage classification resized/glass/glass_503.jpg,glass
Garbage classification resized/glass/glass_521.jpg,glass
Garbage classification resized/metal/metal400.jpg,metal
Garbage classification resized/paper/paper508.jpg,paper
Garbage classification resized/cardboard/cardboard113.jpg,cardboard
Garbage classification resized/paper/paper570.jpg,paper
Garbage classification resized/paper/paper175.jpg,paper
Garbage classification resized/paper/paper35.jpg,paper
Garbage classification resized/trash/trash_180.jpg,trash
Garbage classification resized/glass/glass423.jpg,glass
Garbage classification resized/metal/metal296.jpg,metal
Garbage classification resized/metal/metal258.jpg,metal
Garbage classification resized/plastic/plastic144.jpg,plastic
Garbage classification resized/trash/trash_310.jpg,trash
Garbage classification resized/paper/paper142.jpg,paper
Garbage classification resized/glass/glass116.jpg,glass
Garbage classification resized/paper/paper470.jpg,paper
Garbage classification resized/trash/trash54.jpg,trash
Garbage classification resized/glass/glass381.jpg,glass
Garbage classification resized/metal/metal127.jpg,metal
Garbage classification resized/trash/trash13.jpg,trash
Garbage classification resized/glass/glass266.jpg,glass
Garbage classification resized/trash/trash124.jpg,trash
Garbage classification resized/metal/metal_449.jpg,metal
Garbage classification resized/paper/paper165.jpg,paper
Garbage classification resized/metal/metal147.jpg,metal
Garbage classification resized/paper/paper99.jpg,paper
Garbage classification resized/paper/paper113.jpg,paper
Garbage classification resized/paper/paper549.jpg,paper
Garbage classification resized/metal/metal_581.jpg,metal
Garbage classification resized/trash/trash_400.jpg,trash
Garbage classification resized/trash/trash_228.jpg,trash
Garbage classification resized/cardboard/cardboard149.jpg,cardboard
Garbage classification resized/metal/metal405.jpg,metal
Garbage classification resized/cardboard/cardboard_555.jpg,cardboard
Garbage classification resized/metal/metal312.jpg,metal
Garbage classification resized/metal/metal289.jpg,metal
Garbage classification resized/trash/trash_153.jpg,trash
Garbage classification resized/glass/glass331.jpg,glass
Garbage classification resized/plastic/plastic238.jpg,plastic
Garbage classification resized/glass/glass380.jpg,glass
Garbage classification resized/cardboard/cardboard185.jpg,cardboard
Garbage classification resized/glass/glass367.jpg,glass
Garbage classification resized/plastic/plastic214.jpg,plastic
Garbage classification resized/paper/paper303.jpg,paper
Garbage classification resized/paper/paper491.jpg,paper
Garbage classification resized/glass/glass99.jpg,glass
Garbage classification resized/trash/trash_267.jpg,trash
Garbage classification resized/plastic/plastic209.jpg,plastic
Garbage classification resized/trash/trash_540.jpg,trash
Garbage classification resized/glass/glass436.jpg,glass
Garbage classification resized/glass/glass314.jpg,glass
Garbage classification resized/glass/glass_501.jpg,glass
Garbage classification resized/cardboard/cardboard_431.jpg,cardboard
Garbage classification resized/metal/metal139.jpg,metal
Garbage classification resized/metal/metal403.jpg,metal
Garbage classification resized/cardboard/cardboard367.jpg,cardboard
Garbage classification resized/metal/metal207.jpg,metal
Garbage classification resized/trash/trash_309.jpg,trash
Garbage classification resized/glass/glass195.jpg,glass
Garbage classification resized/plastic/plastic460.jpg,plastic
Garbage classification resized/plastic/plastic_529.jpg,plastic
Garbage classification resized/glass/glass385.jpg,glass
Garbage classification resized/trash/trash97.jpg,trash
Garbage classification resized/paper/paper131.jpg,paper
Garbage classification resized/metal/metal383.jpg,metal
Garbage classification resized/cardboard/cardboard309.jpg,cardboard
Garbage classification resized/plastic/plastic301.jpg,plastic
Garbage classification resized/cardboard/cardboard296.jpg,cardboard
Garbage classification resized/cardboard/cardboard319.jpg,cardboard
Garbage classification resized/glass/glass62.jpg,glass
Garbage classification resized/cardboard/cardboard312.jpg,cardboard
Garbage classification resized/metal/metal143.jpg,metal
Garbage classification resized/paper/paper210.jpg,paper
Garbage classification resized/paper/paper535.jpg,paper
Garbage classification resized/trash/trash16.jpg,trash
Garbage classification resized/glass/glass228.jpg,glass
Garbage classification resized/plastic/plastic_588.jpg,plastic
Garbage classification resized/plastic/plastic190.jpg,plastic
Garbage classification resized/trash/trash_175.jpg,trash
Garbage classification resized/trash/trash136.jpg,trash
Garbage classification resized/plastic/plastic396.jpg,plastic
Garbage classification resized/cardboard/cardboard171.jpg,cardboard
Garbage classification resized/paper/paper567.jpg,paper
Garbage classification resized/paper/paper114.jpg,paper
Garbage classification resized/metal/metal272.jpg,metal
Garbage classification resized/plastic/plastic95.jpg,plastic
Garbage classification resized/metal/metal_504.jpg,metal
Garbage classification resized/metal/metal203.jpg,metal
Garbage classification resized/trash/trash_219.jpg,trash
Garbage classification resized/cardboard/cardboard377.jpg,cardboard
Garbage classification resized/trash/trash_327.jpg,trash
Garbage classification resized/metal/metal_569.jpg,metal
Garbage classification resized/metal/metal158.jpg,metal
Garbage classification resized/trash/trash_254.jpg,trash
Garbage classification resized/metal/metal_568.jpg,metal
Garbage classification resized/paper/paper255.jpg,paper
Garbage classification resized/glass/glass_527.jpg,glass
Garbage classification resized/glass/glass_505.jpg,glass
Garbage classification resized/trash/trash_577.jpg,trash
Garbage classification resized/cardboard/cardboard317.jpg,cardboard
Garbage classification resized/cardboard/cardboard_557.jpg,cardboard
Garbage classification resized/trash/trash75.jpg,trash
Garbage classification resized/glass/glass392.jpg,glass
Garbage classification resized/metal/metal324.jpg,metal
Garbage classification resized/cardboard/cardboard148.jpg,cardboard
Garbage classification resized/trash/trash_347.jpg,trash
Garbage classification resized/glass/glass414.jpg,glass
Garbage classification resized/metal/metal305.jpg,metal
Garbage classification resized/cardboard/cardboard_558.jpg,cardboard
Garbage classification resized/paper/paper136.jpg,paper
Garbage classification resized/metal/metal39.jpg,metal
Garbage classification resized/paper/paper561.jpg,paper
Garbage classification resized/cardboard/cardboard270.jpg,cardboard
Garbage classification resized/trash/trash_139.jpg,trash
Garbage classification resized/glass/glass7.jpg,glass
Garbage classification resized/trash/trash_281.jpg,trash
Garbage classification resized/metal/metal_551.jpg,metal
Garbage classification resized/trash/trash_532.jpg,trash
Garbage classification resized/paper/paper43.jpg,paper
Garbage classification resized/plastic/plastic198.jpg,plastic
Garbage classification resized/trash/trash135.jpg,trash
Garbage classification resized/metal/metal_470.jpg,metal
Garbage classification resized/glass/glass_534.jpg,glass
Garbage classification resized/glass/glass203.jpg,glass
Garbage classification resized/glass/glass453.jpg,glass
Garbage classification resized/metal/metal314.jpg,metal
Garbage classification resized/trash/trash_220.jpg,trash
Garbage classification resized/trash/trash_447.jpg,trash
Garbage classification resized/glass/glass420.jpg,glass
Garbage classification resized/metal/metal_560.jpg,metal
Garbage classification resized/metal/metal111.jpg,metal
Garbage classification resized/glass/glass38.jpg,glass
Garbage classification resized/trash/trash_176.jpg,trash
Garbage classification resized/metal/metal_501.jpg,metal
Garbage classification resized/plastic/plastic236.jpg,plastic
Garbage classification resized/glass/glass83.jpg,glass
Garbage classification resized/cardboard/cardboard212.jpg,cardboard
Garbage classification resized/cardboard/cardboard358.jpg,cardboard
Garbage classification resized/trash/trash_328.jpg,trash
Garbage classification resized/cardboard/cardboard400.jpg,cardboard
Garbage classification resized/paper/paper181.jpg,paper
Garbage classification resized/trash/trash_308.jpg,trash
Garbage classification resized/paper/paper25.jpg,paper
Garbage classification resized/glass/glass234.jpg,glass
Garbage classification resized/trash/trash_523.jpg,trash
Garbage classification resized/trash/trash102.jpg,trash
Garbage classification resized/metal/metal186.jpg,metal
Garbage classification resized/paper/paper53.jpg,paper
Garbage classification resized/trash/trash_556.jpg,trash
Garbage classification resized/paper/paper374.jpg,paper
Garbage classification resized/trash/trash121.jpg,trash
Garbage classification resized/cardboard/cardboard_413.jpg,cardboard
Garbage classification resized/plastic/plastic_537.jpg,plastic
Garbage classification resized/paper/paper389.jpg,paper
Garbage classification resized/trash/trash_210.jpg,trash
Garbage classification resized/glass/glass245.jpg,glass
Garbage classification resized/trash/trash_465.jpg,trash
Garbage classification resized/cardboard/cardboard_525.jpg,cardboard
Garbage classification resized/metal/metal_555.jpg,metal
Garbage classification resized/plastic/plastic249.jpg,plastic
Garbage classification resized/metal/metal_556.jpg,metal
Garbage classification resized/cardboard/cardboard_588.jpg,cardboard
Garbage classification resized/metal/metal60.jpg,metal
Garbage classification resized/cardboard/cardboard147.jpg,cardboard
Garbage classification resized/glass/glass_515.jpg,glass
Garbage classification resized/trash/trash21.jpg,trash
Garbage classification resized/metal/metal225.jpg,metal
Garbage classification resized/paper/paper39.jpg,paper
Garbage classification resized/paper/paper61.jpg,paper
Garbage classification resized/plastic/plastic177.jpg,plastic
Garbage classification resized/plastic/plastic466.jpg,plastic
Garbage classification resized/metal/metal318.jpg,metal
Garbage classification resized/cardboard/cardboard_579.jpg,cardboard
Garbage classification resized/cardboard/cardboard_479.jpg,cardboard
Garbage classification resized/trash/trash50.jpg,trash
Garbage classification resized/glass/glass14.jpg,glass
Garbage classification resized/paper/paper400.jpg,paper
Garbage classification resized/trash/trash71.jpg,trash
Garbage classification resized/cardboard/cardboard_589.jpg,cardboard
Garbage classification resized/paper/paper259.jpg,paper
Garbage classification resized/metal/metal330.jpg,metal
Garbage classification resized/plastic/plastic_504.jpg,plastic
Garbage classification resized/glass/glass432.jpg,glass
Garbage classification resized/plastic/plastic133.jpg,plastic
Garbage classification resized/glass/glass492.jpg,glass
Garbage classification resized/plastic/plastic241.jpg,plastic
Garbage classification resized/cardboard/cardboard180.jpg,cardboard
Garbage classification resized/cardboard/cardboard_449.jpg,cardboard
Garbage classification resized/plastic/plastic356.jpg,plastic
Garbage classification resized/cardboard/cardboard_429.jpg,cardboard
Garbage classification resized/paper/paper111.jpg,paper
Garbage classification resized/glass/glass422.jpg,glass
Garbage classification resized/plastic/plastic_559.jpg,plastic
Garbage classification resized/trash/trash_536.jpg,trash
Garbage classification resized/glass/glass347.jpg,glass
Garbage classification resized/glass/glass339.jpg,glass
Garbage classification resized/glass/glass349.jpg,glass
Garbage classification resized/trash/trash_570.jpg,trash
Garbage classification resized/glass/glass94.jpg,glass
Garbage classification resized/trash/trash_578.jpg,trash
Garbage classification resized/plastic/plastic49.jpg,plastic
Garbage classification resized/paper/paper121.jpg,paper
Garbage classification resized/plastic/plastic31.jpg,plastic
Garbage classification resized/glass/glass355.jpg,glass
Garbage classification resized/cardboard/cardboard96.jpg,cardboard
Garbage classification resized/metal/metal_575.jpg,metal
Garbage classification resized/metal/metal_480.jpg,metal
Garbage classification resized/trash/trash_470.jpg,trash
Garbage classification resized/plastic/plastic_517.jpg,plastic
Garbage classification resized/plastic/plastic116.jpg,plastic
Garbage classification resized/metal/metal_586.jpg,metal
Garbage classification resized/glass/glass_547.jpg,glass
Garbage classification resized/paper/paper490.jpg,paper
Garbage classification resized/paper/paper592.jpg,paper
Garbage classification resized/metal/metal_481.jpg,metal
Garbage classification resized/metal/metal_465.jpg,metal
Garbage classification resized/cardboard/cardboard322.jpg,cardboard
Garbage classification resized/cardboard/cardboard_494.jpg,cardboard
Garbage classification resized/paper/paper416.jpg,paper
Garbage classification resized/glass/glass361.jpg,glass
Garbage classification resized/glass/glass51.jpg,glass
Garbage classification resized/paper/paper539.jpg,paper
Garbage classification resized/paper/paper481.jpg,paper
Garbage classification resized/plastic/plastic291.jpg,plastic
Garbage classification resized/trash/trash125.jpg,trash
Garbage classification resized/metal/metal_460.jpg,metal
Garbage classification resized/cardboard/cardboard46.jpg,cardboard
Garbage classification resized/plastic/plastic139.jpg,plastic
Garbage classification resized/trash/trash_253.jpg,trash
Garbage classification resized/cardboard/cardboard_518.jpg,cardboard
Garbage classification resized/glass/glass_573.jpg,glass
Garbage classification resized/trash/trash133.jpg,trash
Garbage classification resized/paper/paper365.jpg,paper
Garbage classification resized/plastic/plastic322.jpg,plastic
Garbage classification resized/cardboard/cardboard62.jpg,cardboard
Garbage classification resized/trash/trash_280.jpg,trash
Garbage classification resized/metal/metal82.jpg,metal
Garbage classification resized/cardboard/cardboard206.jpg,cardboard
Garbage classification resized/plastic/plastic_570.jpg,plastic
Garbage classification resized/trash/trash_507.jpg,trash
Garbage classification resized/metal/metal222.jpg,metal
Garbage classification resized/paper/paper277.jpg,paper
Garbage classification resized/plastic/plastic86.jpg,plastic
Garbage classification resized/metal/metal_535.jpg,metal
Garbage classification resized/glass/glass295.jpg,glass
Garbage classification resized/glass/glass468.jpg,glass
Garbage classification resized/plastic/plastic200.jpg,plastic
Garbage classification resized/plastic/plastic399.jpg,plastic
Garbage classification resized/cardboard/cardboard_539.jpg,cardboard
Garbage classification resized/glass/glass310.jpg,glass
Garbage classification resized/paper/paper384.jpg,paper
Garbage classification resized/plastic/plastic273.jpg,plastic
Garbage classification resized/glass/glass45.jpg,glass
Garbage classification resized/metal/metal_423.jpg,metal
Garbage classification resized/cardboard/cardboard293.jpg,cardboard
Garbage classification resized/metal/metal_447.jpg,metal
Garbage classification resized/metal/metal116.jpg,metal
Garbage classification resized/trash/trash_250.jpg,trash
Garbage classification resized/metal/metal_500.jpg,metal
Garbage classification resized/glass/glass401.jpg,glass
Garbage classification resized/paper/paper343.jpg,paper
Garbage classification resized/paper/paper91.jpg,paper
Garbage classification resized/trash/trash_422.jpg,trash
Garbage classification resized/plastic/plastic52.jpg,plastic
Garbage classification resized/glass/glass229.jpg,glass
Garbage classification resized/glass/glass329.jpg,glass
Garbage classification resized/trash/trash_306.jpg,trash
Garbage classification resized/cardboard/cardboard32.jpg,cardboard
Garbage classification resized/metal/metal389.jpg,metal
Garbage classification resized/cardboard/cardboard_515.jpg,cardboard
Garbage classification resized/metal/metal_540.jpg,metal
Garbage classification resized/metal/metal390.jpg,metal
Garbage classification resized/glass/glass285.jpg,glass
Garbage classification resized/paper/paper451.jpg,paper
Garbage classification resized/paper/paper37.jpg,paper
Garbage classification resized/plastic/plastic_584.jpg,plastic
Garbage classification resized/metal/metal_578.jpg,metal
Garbage classification resized/metal/metal61.jpg,metal
Garbage classification resized/paper/paper168.jpg,paper
Garbage classification resized/plastic/plastic245.jpg,plastic
Garbage classification resized/metal/metal349.jpg,metal
Garbage classification resized/plastic/plastic304.jpg,plastic
Garbage classification resized/plastic/plastic182.jpg,plastic
Garbage classification resized/trash/trash_378.jpg,trash
Garbage classification resized/trash/trash_303.jpg,trash
Garbage classification resized/trash/trash44.jpg,trash
Garbage classification resized/paper/paper128.jpg,paper
Garbage classification resized/glass/glass188.jpg,glass
Garbage classification resized/cardboard/cardboard141.jpg,cardboard
Garbage classification resized/plastic/plastic166.jpg,plastic
Garbage classification resized/plastic/plastic324.jpg,plastic
Garbage classification resized/glass/glass263.jpg,glass
Garbage classification resized/cardboard/cardboard174.jpg,cardboard
Garbage classification resized/paper/paper55.jpg,paper
Garbage classification resized/plastic/plastic130.jpg,plastic
Garbage classification resized/trash/trash_576.jpg,trash
Garbage classification resized/glass/glass147.jpg,glass
Garbage classification resized/metal/metal23.jpg,metal
Garbage classification resized/glass/glass76.jpg,glass
Garbage classification resized/glass/glass110.jpg,glass
Garbage classification resized/paper/paper209.jpg,paper
Garbage classification resized/paper/paper187.jpg,paper
Garbage classification resized/metal/metal_427.jpg,metal
Garbage classification resized/glass/glass408.jpg,glass
Garbage classification resized/trash/trash_293.jpg,trash
Garbage classification resized/paper/paper233.jpg,paper
Garbage classification resized/paper/paper280.jpg,paper
Garbage classification resized/metal/metal247.jpg,metal
Garbage classification resized/trash/trash_137.jpg,trash
Garbage classification resized/plastic/plastic23.jpg,plastic
Garbage classification resized/trash/trash_473.jpg,trash
Garbage classification resized/trash/trash120.jpg,trash
Garbage classification resized/plastic/plastic275.jpg,plastic
Garbage classification resized/glass/glass59.jpg,glass
Garbage classification resized/trash/trash_500.jpg,trash
Garbage classification resized/metal/metal237.jpg,metal
Garbage classification resized/glass/glass32.jpg,glass
Garbage classification resized/cardboard/cardboard175.jpg,cardboard
Garbage classification resized/cardboard/cardboard166.jpg,cardboard
Garbage classification resized/metal/metal_508.jpg,metal
Garbage classification resized/plastic/plastic259.jpg,plastic
Garbage classification resized/cardboard/cardboard_590.jpg,cardboard
Garbage classification resized/metal/metal15.jpg,metal
Garbage classification resized/paper/paper13.jpg,paper
Garbage classification resized/glass/glass78.jpg,glass
Garbage classification resized/paper/paper164.jpg,paper
Garbage classification resized/glass/glass13.jpg,glass
Garbage classification resized/metal/metal290.jpg,metal
Garbage classification resized/plastic/plastic389.jpg,plastic
Garbage classification resized/trash/trash_429.jpg,trash
Garbage classification resized/glass/glass5.jpg,glass
Garbage classification resized/trash/trash_141.jpg,trash
Garbage classification resized/trash/trash_555.jpg,trash
Garbage classification resized/trash/trash_192.jpg,trash
Garbage classification resized/glass/glass194.jpg,glass
Garbage classification resized/cardboard/cardboard281.jpg,cardboard
Garbage classification resized/trash/trash_395.jpg,trash
